CAGR,AnnualVol,Sharpe,MaxDrawdown,w_Sweden,w_Gold,w_Bonds_Short_1-3Y,w_USA_SP500,w_Bonds_Long_20Y,w_REITs,w_Emerging,Return
0.10211574482714503,0.13051516421523296,0.8117964301774991,-0.26412006965633694,0.002472895044832317,0.20435909280949516,0.03678282902007631,0.6089861651958842,0.030195468338123452,0.10046609481756388,0.016737454774024687,0.10211574482714503
0.10090280315385058,0.131363322552479,0.7991605121720289,-0.2594261030248557,0.05311657578048277,0.16130048097152735,0.07556035993251417,0.6351844500657077,0.030073915359551295,0.029280164600836187,0.015484053289380654,0.10090280315385058
0.11303900611466822,0.15659949138525536,0.7638709610076896,-0.3155510530003057,0.03728983324327475,0.03673677830940338,0.058300089763614,0.7546141280297326,0.006348906089562752,0.09703200841681957,0.00967825614759299,0.11303900611466822
