CAGR,AnnualVol,Sharpe,MaxDrawdown,w_Sweden,w_Gold,w_Bonds_Short_1-3Y,w_USA_SP500,w_Bonds_Long_20Y,w_REITs,w_Emerging,Return
0.09104971226995362,0.10398344021223649,0.895992818632834,-0.24744421800513694,0.019548217684927666,0.26860888816959333,0.016809318017208287,0.38386100243553883,0.27256752203345264,0.01887919865634107,0.01972585300293825,0.09104971226995362
0.08177984861960153,0.09553959106725987,0.8752911086009485,-0.24895959012851365,0.030037365535729617,0.18327411530646776,0.04035587615303141,0.34283430560298345,0.36989482005552266,0.02963387424615779,0.003969643100107374,0.08177984861960153
0.08359068013067583,0.09995388306733058,0.8594550437575709,-0.24615396547083845,0.024467574734104786,0.2832836145549044,0.08579084138133243,0.2630877925170079,0.2408522412090681,0.0428894876492441,0.059628447954338124,0.08359068013067583
