CAGR,AnnualVol,Sharpe,MaxDrawdown,w_Commodities,w_Sweden,w_Europe_Dev,w_Gold,w_Bonds_Corporate,w_USA_EqWeight,w_Bonds_Short_1-3Y,w_USA_SP500,w_Bonds_Long_20Y,w_REITs,w_Bonds_TIPS,w_Emerging,w_Cash,Return
0.05847136110001783,0.10665460911369316,0.5879797386489549,-0.24574978505177103,0.10817910574146945,0.023826721701726398,0.13952457908191251,0.030451697978205593,0.0006730913497859237,0.1456469827566063,0.005912932356110944,0.023759899798040628,0.18512177538895,0.18579982994439317,0.052627529046141826,0.06172203906235187,0.036753815794305256,0.05847136110001783
0.06839272636799287,0.11176425965629193,0.6516560353983145,-0.2542394018537145,0.030927589846381713,0.03551415834686777,0.09948971632529098,0.12440077105218074,0.13976173208887674,0.13892715333274994,0.008523418167089842,0.060786067859650655,0.005283342808401325,0.07107186617343436,0.051918870204281264,0.19487725111821672,0.03851806267657787,0.06839272636799287
0.04104013192735301,0.054932181540089206,0.7608856070040426,-0.15155605290090668,0.010741130284664672,0.013312120863110368,0.12366204870532035,0.08306986990773317,0.009197133263948016,0.0075792955729545326,0.10414587098289574,0.006517360901420873,0.1488317780823983,0.10568072477892394,0.007319901440798003,0.0076481688892383005,0.3722945963265937,0.04104013192735301
0.05435725756404386,0.08996245762389826,0.6359330973649124,-0.22485511549421933,0.027362557515675814,0.027025086446176388,0.0977908556190896,0.17171222911000797,0.24913653851704623,0.08170169078955301,0.027548349857905486,0.005088863940031376,0.08761634494945283,0.04770323880859785,0.032218061656844564,0.13821639309138015,0.006879789698238747,0.05435725756404386
0.056730466302796545,0.0929924878366239,0.6413422919225631,-0.22459852895436283,0.06148132764644317,0.001034671704699607,0.05729947445925248,0.0052510576418642665,0.011461718206302483,0.011328991673407493,0.09492322800083851,0.12419385820821771,0.07933648237083736,0.2967319528548822,0.04256963865900262,0.0304884520757901,0.18389914649846203,0.056730466302796545
0.08395600757539068,0.10549413087838988,0.8211026809898869,-0.22656500142766645,0.011971750362169924,0.15623839628422956,0.0005784758689958351,0.16568292780790642,0.0020869974803953547,0.10490670147565984,0.035484646579404144,0.2344769632000436,0.0036263764697844624,0.038179375945941126,0.16478643979195193,0.035025831757541766,0.046955116975976145,0.08395600757539068
0.06059348944517429,0.08561452573741203,0.7318844711279097,-0.20994612523579959,0.08701178243945841,0.044323221724645555,0.07222388506701607,0.06419120382466281,0.1692287660538831,0.0034011605841927795,0.0241198198520776,0.2196678501861697,0.1615830173867388,0.04447294605932479,0.07078030967166421,0.02375643828811929,0.015239598862046918,0.06059348944517429
0.06302181477615698,0.08751451231052279,0.7451001952301544,-0.22598933258450493,0.03513685765254256,0.024585227325892703,0.04941501557957349,0.004563543131424431,0.20668229661622842,0.2415849411591921,0.06755251076973798,0.04331512744985137,0.02088722444589119,0.09479332439120128,0.06509743119288822,0.010008475179019413,0.13637802510655697,0.06302181477615698
0.059365132851458835,0.12035557563080951,0.5433900927153303,-0.26604675024697255,0.09122956869662,0.15785765281350037,0.06825639676190118,0.05014761367072792,0.028582673752554258,0.14241241334738833,0.10607739269086244,0.0024415694832433327,0.0014099111257591381,0.02492320379315616,0.08778157665291005,0.230278908360508,0.008601118850868943,0.059365132851458835
0.05118250738135699,0.10158386826183151,0.546072637557772,-0.2221928006216618,0.032620887102006405,0.017345501694013804,0.1267506073762135,0.06677799154092585,0.06591977944526312,0.02287834633278115,0.01938443297404421,0.01155425328361722,0.0020991908423275076,0.07236767108953616,0.06063543818262308,0.29564743391078063,0.20601846622586734,0.05118250738135699
0.07698170929862269,0.11663435893742854,0.6980673487738687,-0.24674559488846803,0.05448019031581718,0.09847498277388758,0.1946384684894813,0.12733897139471678,0.019096587732645963,0.04024441550365709,0.009294265534727482,0.20700776958182768,0.06262522721625333,0.017446780461394418,0.07485539512210793,0.06469668223968275,0.02980026363380073,0.07698170929862269
0.06465567704328534,0.08376228997612088,0.7922657119740572,-0.21004633381992388,0.010120915486656083,0.09348869478315124,0.06168063888756601,0.12425013745908059,0.06165540242986207,0.1605193691640262,0.0674022383846968,0.06911177892524605,0.17571584325789305,0.043379640905097924,0.012081370920556996,0.002452162835359471,0.11814180656080728,0.06465567704328534
0.054765390818751536,0.10046128902348031,0.5831839276333551,-0.23859203776897475,0.09675517007474188,0.12165999947098352,0.02392719676585469,0.014648427777902666,0.0014638657476407659,0.04313095720637312,0.08906174791617272,0.049754617599667095,0.057481620739175204,0.23430097946147985,0.04277280612335463,0.07208937553518269,0.1529532355814711,0.054765390818751536
0.07180507322487428,0.1126734816956435,0.6745896284660405,-0.26208321537299417,0.030058356633751608,0.057910614044218336,0.1180207753756229,0.1777143287159995,0.00946728957663225,0.15542541841169313,0.04031958287319635,0.017778360837403744,0.036575333502362,0.23290953901764608,0.04037841123433587,0.023722459289752824,0.05971953048738523,0.07180507322487428
0.05137545894099538,0.10308063772695421,0.5392037127906818,-0.24165946091386004,0.040413402541699874,0.011609967987574415,0.020303969728264787,0.020163170895974424,0.024245513510405707,0.02199404112814206,0.15070076797544585,0.029541159381975393,0.06241491658005115,0.33418892165119374,0.09453065036740747,0.1620620011560979,0.027831517095767335,0.05137545894099538
0.06087149300049299,0.10467651853594542,0.6202345329502404,-0.2260161468014419,0.048563025545086166,0.009489067611330297,0.04208109396188425,0.07425938552419194,0.044301605288032515,0.021122922007579807,0.0292346054828033,0.14045334486164976,0.052552026067560015,0.10301115631261665,0.1591862023230677,0.2666252341860469,0.009120330828150655,0.06087149300049299
0.0526866804876025,0.07993344053445708,0.6841615793973144,-0.17753918562631366,0.1310671703003467,0.08065523923983821,0.006958898696300828,0.16873049111287924,0.20695825479660004,0.005141769853444537,0.026448237626160134,0.13387706301366342,0.11253600876751899,0.016641848096244877,0.019164433014046196,0.037756708473207515,0.054063877009749454,0.0526866804876025
0.0686283407225381,0.09277754923894294,0.7650855166743038,-0.20405859071754184,0.09443580669960173,0.04514008871374212,0.0608870624106442,0.13495850744262528,0.0036649409963740343,0.028530407330720278,0.12253016453642164,0.221209498920229,0.07029022302226379,0.07448249705254249,0.011116665695761589,0.05816599610849212,0.07458814107058169,0.0686283407225381
0.04079727163947422,0.08047912944877554,0.5380196266774729,-0.22913852682210534,0.031802619140002715,0.035923416445538724,0.05424622797116111,0.002322024799696263,0.04451849449232387,0.02720608045651471,0.04543749249170697,0.014609095887424994,0.25333726239606624,0.10311769054037696,0.1301722789982317,0.1782812657987519,0.07902605058220374,0.04079727163947422
0.05601582407149075,0.11220627180649528,0.5453043884235876,-0.24244146446161918,0.007477372839867132,0.0633385714465819,0.07268525266610822,0.11250885689089773,0.04646296517528371,0.011223174232109724,0.027445362112324602,0.03709530459586874,0.08537351475097324,0.06954887934923279,0.03619833113944671,0.3540997431197641,0.0765426716815415,0.05601582407149075
0.03019008638727172,0.04350812757116357,0.7046614360791772,-0.13666965822658428,0.02881177584529464,0.011420993629418017,0.017650047522744478,0.030036654365602305,0.018637049782068222,0.021970140649644178,0.03570751785697078,0.020258283150249683,0.2416015643284214,0.008898604469318271,0.07909698209341327,0.056210224561308454,0.4297001617455463,0.03019008638727172
0.057229836125227695,0.08790682061077786,0.6792709015795902,-0.24348941941951185,0.007657388814127397,0.03268836532839277,0.22483954587307153,0.12928497854059168,0.10946405677463866,0.019221234596947277,0.012076269798924653,0.07117925815680029,0.17079426507563208,0.05243269217819008,0.054628667403468244,0.021167358505631933,0.0945659189535833,0.057229836125227695
0.049892301451518906,0.0786751185216901,0.6608249885892952,-0.19868064084210268,0.03421557648207369,0.06461959326776233,0.09156152208236283,0.11706324919019771,0.045870036432997724,0.020155344060853207,0.15584525057751145,0.05627141938979067,0.14382530302621518,0.02770331308196023,0.10841119349725435,0.1256655211090239,0.008792677801996714,0.049892301451518906
0.06954331842652484,0.0908482911433644,0.787831307695644,-0.17254566154654838,0.032467550515752334,0.01142021524511665,0.005179846031681044,0.3640246235677194,0.030786070936673182,0.13133669652244861,0.023251052287031657,0.09051888766134907,0.11298163979640516,0.07163452179038463,0.050464109049889634,0.04199097152920048,0.033943815066348026,0.06954331842652484
0.05501904104594946,0.10246599408047435,0.5769573573472457,-0.24446951049467547,0.1468094596620375,0.0982734803516293,0.18558628165908814,0.007346048548817292,0.07264500841652681,0.15420214725982226,0.011066836607712639,0.0038084041745645716,0.07479476211018236,0.04728947667082204,0.10206305305937399,0.008332858722648856,0.08778218275677414,0.05501904104594946
0.07426584864921115,0.09563704737191613,0.7996250038368741,-0.22008453977105724,0.02142192964299534,0.01700163547652986,0.017071030649340672,0.16030819939374555,0.10409535132815508,0.07043386459710867,0.042282753668735386,0.19951227134645638,0.04740577059312045,0.16135269601422506,0.05501277334463749,0.04500907836271523,0.05909264558223503,0.07426584864921115
0.05980468051065335,0.08351703515803129,0.740489163410512,-0.19945366131161346,0.02571975318302442,0.09873369343624219,0.050099341113811535,0.018949790066359083,0.16482228461024917,0.03473318547752416,0.056243733508508066,0.16992512211709718,0.07019324729901573,0.008915051879786768,0.2015595139682991,0.07085857943487421,0.029246703905208428,0.05980468051065335
0.06608757000505694,0.10678153308333678,0.655899191576409,-0.25077111364112115,0.012754446263486744,0.13436771638850786,0.08230232282292513,0.06483779655453589,0.19077675913136588,0.13215563606574293,0.013988799700769446,0.03176879912672928,0.024294139480463547,0.11585957193099845,0.0029006001227957854,0.07175174918679249,0.1222416632248866,0.06608757000505694
0.05082584800310741,0.0937347072656537,0.5791247083057561,-0.2332247383627195,0.16795512090680323,0.033586301170540935,0.13812436128894331,0.00940536754807339,0.1503127484534475,0.010940447342787115,0.04061683214850805,0.1280324090090954,0.013029563381752918,0.020888868370263058,0.10276596658428587,0.10212845993238083,0.08221355386311849,0.05082584800310741
0.06722925620203246,0.11732621547000402,0.6158013154534083,-0.28363652525578065,0.09886033086874062,0.06533365082587271,0.024221054976780728,0.035417931043085965,0.01673286123927003,0.19963046031568052,0.07311053707831565,0.0427708634147123,0.05176028101357331,0.24571630775103814,0.013899671494524958,0.07368128386996477,0.058864766108440415,0.06722925620203246
0.05937864041794971,0.07985289157012801,0.7659638161716373,-0.1865118316906551,0.06152761247285197,0.001189502834173947,0.13385963148074637,0.17507755543670123,0.054197178096852934,0.07763783761700946,0.16645256184869542,0.07995008912163094,0.010772230045328617,0.055888518182812465,0.06073855858621137,0.035918680595381114,0.08679004368160413,0.05937864041794971
0.059494535707378615,0.0995058259679636,0.632920056192652,-0.2365173443782167,0.14367950191221684,0.13704326026055755,0.031617687107831235,0.006339671383458533,0.22098745828728514,0.09631034803200349,0.00702372049848209,0.1337954085370843,0.10758376522496389,0.038590825258533884,0.047197974149421756,0.026859482295653905,0.0029708970525074265,0.059494535707378615
0.05472456630142841,0.08416176436310563,0.677819644448618,-0.19581459664132772,0.041270763364971506,0.16414782239787076,0.0004693306943266003,0.041012888401377505,0.05133037470978173,0.07792717899147084,0.2551390887934565,0.04298038974346198,0.04307433859819721,0.13520637530913826,0.06084274204796624,0.025715066929972732,0.06088364001800804,0.05472456630142841
0.059697332758485766,0.11047851450282421,0.5836055756122537,-0.2506986678337406,0.013718611302102016,0.017534973454521433,0.062339024949947204,0.04905487831391348,0.222585778785325,0.04066560856233197,0.07851495318254187,0.09039638529510165,0.0011910443396183066,0.09842744488850154,0.017716069426828653,0.29331189226091897,0.014543335238347898,0.059697332758485766
0.05112327767863767,0.10261138896979513,0.5398478599138689,-0.2773939245589948,0.04091909244261584,0.006817040718026239,0.4407547592709485,0.05330144775445595,0.06913969842677099,0.005305491303748755,0.10591843046737012,0.018003051826414363,0.17447428056676115,0.017543505005464873,0.016166670321428604,0.002845177041008557,0.048811354854985924,0.05112327767863767
0.0543063339300478,0.10195913716719711,0.5736698497600301,-0.23085580910999792,0.07304321920491175,0.005966659805963087,0.1311550174501124,0.053009241373199685,0.06524008430368151,0.05102057145054286,0.04495591159759326,0.07200024484146228,0.014810045103286928,0.01762821209187511,0.17372736486382714,0.25642005431607223,0.04102337359747156,0.0543063339300478
0.059986855192383226,0.09577036305531772,0.6597126832113849,-0.22079310327766344,0.05101197698223561,0.16687083499015093,0.08490211819271418,0.004154574761331807,0.0274315389745164,0.20336250514321422,0.1737902150334361,0.004438240575281849,0.040552346699866154,0.042453772648955834,0.18005337564369633,0.003216388951485133,0.017762111403115507,0.059986855192383226
0.05307960191817673,0.0799246499048033,0.6891063491249415,-0.1860540998969421,0.150455255654319,0.018390836646164838,0.09890277459177077,0.02543858063430597,0.009793976406900941,0.026053008381270108,0.11979194541968324,0.18101517429229996,0.1658122293782033,0.047328107844887564,0.10312722641026938,0.021449999335594012,0.03244088500433079,0.05307960191817673
0.035200947586705666,0.08056118005622227,0.4690695926721035,-0.18209151696663106,0.2416450038689047,0.0013952420383151797,0.009529678271656435,0.024845791027507915,0.0028668346509332985,0.021343900456635388,0.09326022268420389,0.058336239309765545,0.23794179590901848,0.18131338423742344,0.04459260336020758,0.0320181691832659,0.05091113500216217,0.035200947586705666
0.060903189571214655,0.07572350533302027,0.8218172567353456,-0.1718574969365253,0.06401493751599438,0.022387328787027757,0.07020212362036687,0.03778090612088986,0.057612108781121746,0.04110170772933054,0.02502293450781711,0.2127284768792277,0.10346743850358099,0.010829486204383527,0.14552508473353207,0.047945346976573676,0.1613821196401538,0.060903189571214655
0.0506471253700016,0.10491379642421277,0.5237151968546849,-0.24776477566514554,0.13468415208690945,0.04636139157273277,0.001902622769367531,0.026196535290558147,0.06531019701504576,0.08403114907885753,0.02497035976400329,0.012564470842400602,0.15081501370369763,0.3483341224430858,0.062447486786590733,0.01576937102885502,0.026613127617895662,0.0506471253700016
0.07058959149613586,0.11092232044083271,0.6746930337673382,-0.22468025314934326,0.0015245581592359615,0.20179356594178727,0.010289806923543072,0.07057269250057653,0.02630591932634568,0.06635059243059392,0.08655986755622357,0.14541288051737236,0.018989539799631337,0.0009081311076530419,0.012090756737468207,0.18913535275152865,0.17006633624804052,0.07058959149613586
0.051250988394313524,0.08100725048957436,0.6606476714914314,-0.20869135579820142,0.0918128846773142,0.0925938725832319,0.11036931653783306,0.019457775885649994,0.24805926507033374,0.054755033608199596,0.048750973774266355,0.07383795403063595,0.004854267862736198,0.01835176366526113,0.13517361888353085,0.008721524351132538,0.09326174906987446,0.051250988394313524
0.0547429959034027,0.09300473239091973,0.6205512296658149,-0.2227572416713589,0.02786260080611291,0.04881074318035384,0.03371742417486821,0.043506082798944655,0.12566021433496413,0.03489718966630599,0.08271118768430327,0.06397606594689534,0.10785407816416079,0.27337233085962603,0.13054396691908524,0.023952491523392922,0.0031356239409869205,0.0547429959034027
0.051723116845783235,0.08728681351519588,0.6242781352080432,-0.20275166150711,0.0351634487131244,0.10451380253063623,0.006103390583848142,0.07929406007681329,0.10501878629368992,0.04703174114026034,0.170361093042197,0.013030854041457414,0.009029953865401664,0.15059236779780938,0.07909340133170817,0.13480019466735807,0.06596690591569593,0.051723116845783235
0.05064311940121047,0.08215720912168605,0.6446656312713667,-0.2281397998413296,0.02180314960115272,0.13177813914554093,0.12381652118447505,0.09144101686234826,0.024481940629877148,0.06875989650082129,0.03451324561826564,0.0074027439674652085,0.192115331600718,0.011339518087909619,0.23125137119255001,0.04551832010989771,0.01577880549897825,0.05064311940121047
0.05125294095193356,0.08689331026189999,0.6223990505641712,-0.19048656371806205,0.0422474812708687,0.11165096838662344,0.07130493158608053,0.0889030128947237,0.058188599774050845,0.063779754482053,0.10237695490338422,0.01554453026827419,0.03637837864688917,0.013529951286640567,0.237874272754025,0.15604430342807132,0.002176860318315333,0.05125294095193356
0.04398319514584981,0.07752898629489641,0.5948472783933656,-0.19647480813113483,0.05951786640195629,0.1262456652976847,0.009693993033128885,0.04084916807581042,0.12027221110012108,0.0016810563645333686,0.05818798010161713,0.017177568648619652,0.125693926667512,0.17243380144414366,0.14053650254208544,0.031292018936335396,0.09641824138645208,0.04398319514584981
0.037955028105078226,0.08603360342957947,0.4776933364107994,-0.21767575079277024,0.21226141263265097,0.043826940326880254,0.20133380103158607,0.0043001059072699886,0.10342758915114321,0.029805134469110296,0.014650517270592694,0.009131114457514371,0.13588886798445704,0.047360263547001576,0.14711624062964582,0.00770738421669212,0.04319062837545556,0.037955028105078226
0.04173746685075708,0.06289030064600871,0.6834578802439766,-0.1732681111777411,0.05234081930971461,0.10557602959769727,0.025908365860366586,0.06636627362901376,0.14656616174873371,0.06458073379871725,0.01790196426700524,0.0016674718925906568,0.13776555866196571,0.0014511659028640168,0.14020068161304305,0.05081129104846623,0.18886348266982195,0.04173746685075708
0.060914057627731166,0.1043592928606349,0.6209948441412707,-0.249489372327784,0.07312147196944382,0.28193769621927417,0.019695734910394544,0.06647013769322133,0.02344309834207618,0.029811274180343128,0.04503623380540564,0.09435239756703165,0.18882194968698082,0.06668319650125958,0.024666911670544748,0.024948994746499937,0.06101090270752455,0.060914057627731166
0.03183315516376983,0.08951689436772896,0.3930127470367277,-0.2887434392012612,0.031458256889017426,0.013498241551362818,0.050493799294391226,0.039042944727915675,0.040519478205839954,0.03067788550253404,0.0049586182218653435,0.0020795750355087203,0.5073345453106337,0.06436490428301146,0.05592684859328277,0.13125417432649558,0.028390728058141374,0.03183315516376983
